户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共14层,95.14,平层/简装,610,万年花城三期,丰台,东西,有,2021年9月4日,普通住宅 ,64116.04
2室1厅,低楼层/共6层,55.63,平层/精装,299,韩庄子东里,丰台,南北,,2021年9月4日,普通住宅 ,53747.98
2室1厅,高楼层/共18层,60.33,平层/简装,350,嘉园三里,丰台,西北,有,2021年9月3日,普通住宅 ,58014.25
2室1厅,中楼层/共6层,57.32,平层/简装,316,洋桥西里,丰台,南北,,2021年9月2日,普通住宅 ,55129.1
2室1厅,底层/共6层,51.63,平层/精装,293,西罗园南里,丰台,南北,,2021年9月2日,普通住宅 ,56749.95
2室1厅,中楼层/共29层,98.03,平层/简装,560,世纪星家园,丰台,东,有,2021年9月1日,普通住宅 ,57125.37
2室1厅,中楼层/共13层,58.88,平层/简装,298,南庭新苑北区,丰台,南,有,2021年9月1日,普通住宅 ,50611.41
2室1厅,中楼层/共22层,91.89,平层/简装,480,顶秀欣园西苑,丰台,南西北,有,2021年9月1日,普通住宅 ,52236.37
2室1厅,中楼层/共23层,99.78,平层/精装,495,民岳家园,丰台,西南北,有,2021年8月31日,普通住宅 ,49609.14
2室1厅,低楼层/共25层,69.42,平层/精装,492,芳城园三区,丰台,西南,有,2021年8月30日,普通住宅 ,70872.95
2室1厅,中楼层/共5层,51.8,平层/简装,169,东山坡二里,丰台,南北,,2021年8月28日,普通住宅 ,32625.48
2室2厅,高楼层/共27层,91.29,平层/精装,680,万年花城二期,丰台,东北,有,2021年8月27日,普通住宅 ,74487.9
2室2厅,高楼层/共16层,94.2,平层/简装,730,万年花城三期,丰台,南北,有,2021年8月24日,普通住宅 ,77494.69
2室1厅,低楼层/共6层,58.92,平层/精装,318,青塔秀园,丰台,南北,,2021年8月22日,普通住宅 ,53971.49
2室1厅,低楼层/共18层,101.41,平层/精装,665,远洋自然,丰台,南,有,2021年8月22日,普通住宅 ,65575.39
2室1厅,底层/共5层,54.83,平层/精装,340,梅市口路11号院,丰台,南北,,2021年8月21日,普通住宅 ,62009.85
2室1厅,中楼层/共16层,98.59,平层/简装,540,玉芳园,丰台,南北,有,2021年8月20日,普通住宅 ,54772.29
2室1厅,中楼层/共6层,91.8,平层/精装,535,富锦嘉园一区,丰台,南北,,2021年8月20日,普通住宅 ,58278.87
2室1厅,底层/共6层,57.62,平层/精装,350,育芳园,丰台,南北,,2021年8月20日,普通住宅 ,60742.8
2室1厅,顶层/共6层,57.39,平层/简装,318,嘉园二里,丰台,南北,,2021年8月20日,普通住宅 ,55410.35
2室1厅,中楼层/共14层,98.19,平层/精装,650,三环新城8号院,丰台,北南,有,2021年8月19日,普通住宅 ,66198.19
2室1厅,高楼层/共6层,69.18,平层/简装,295,五里店南里,丰台,南北,,2021年8月17日,普通住宅 ,42642.38
2室1厅,低楼层/共24层,99.85,平层/简装,500,鼎恒中心,丰台,南,有,2021年8月17日,普通住宅 ,50075.11
2室2厅,低楼层/共24层,91.49,平层/简装,485,华芳园,丰台,东南,有,2021年8月16日,普通住宅 ,53011.26
2室2厅,底层/共9层,98.2,平层/精装,726,万科中粮假日风景,丰台,南北,有,2021年8月14日,普通住宅 ,73930.75
2室1厅,中楼层/共23层,94.62,平层/精装,710,首科花园,丰台,东南北,有,2021年8月12日,普通住宅 ,75036.99
2室1厅,低楼层/共6层,68.58,平层/精装,540,同盛里,丰台,南北,,2021年8月9日,普通住宅 ,78740.16
2室1厅,高楼层/共21层,100.66,平层/简装,610,三环新城6号院,丰台,南北,有,2021年8月9日,普通住宅 ,60600.04
2室2厅,低楼层/共16层,93.96,平层/简装,630,万年花城三期,丰台,东南,有,2021年8月8日,普通住宅 ,67049.81
2室1厅,底层/共16层,64.19,平层/精装,310,华润小区,丰台,东北,有,2021年8月7日,普通住宅 ,48294.13
2室2厅,低楼层/共30层,101.8,平层/简装,608,怡锦园,丰台,东南,有,2021年8月7日,普通住宅 ,59724.95
2室1厅,底层/共16层,53.43,平层/精装,239,华润小区,丰台,南,有,2021年8月3日,普通住宅 ,44731.42
2室1厅,中楼层/共22层,91.39,平层/精装,637,顶秀欣园西苑,丰台,南,有,2021年8月2日,普通住宅 ,69701.28
2室1厅,顶层/共25层,91.09,平层/简装,510,慧时欣园一期,丰台,南,有,2021年8月2日,普通住宅 ,55988.58
2室1厅,高楼层/共6层,58.92,平层/精装,308,青塔芳园,丰台,北南,,2021年7月30日,普通住宅 ,52274.27
2室1厅,中楼层/共17层,94.93,平层/简装,903,益丰苑,丰台,南北,有,2021年7月30日,普通住宅 ,95122.72
2室1厅,高楼层/共24层,97.11,平层/精装,680,莲香园,丰台,南,有,2021年7月28日,普通住宅 ,70023.68
2室1厅,中楼层/共9层,105.31,平层/精装,695,建邦枫景,丰台,南北,有,2021年7月27日,普通住宅 ,65995.63
2室2厅,底层/共20层,94.75,平层/简装,608,万年花城三期,丰台,南,有,2021年7月26日,普通住宅 ,64168.87
2室1厅,低楼层/共23层,93.19,平层/简装,575,建茗苑,丰台,西,有,2021年7月26日,普通住宅 ,61701.9
2室1厅,中楼层/共6层,55.7,平层/简装,298,中建一局北院,丰台,南北,,2021年7月25日,普通住宅 ,53500.9
2室1厅,中楼层/共22层,97.99,平层/简装,488,民岳家园,丰台,西南,有,2021年7月24日,普通住宅 ,49801
2室1厅,低楼层/共22层,92.21,平层/精装,605,三环新城6号院,丰台,南北,有,2021年7月24日,普通住宅 ,65611.11
2室1厅,低楼层/共6层,57.4,平层/简装,313,角门东里,丰台,南北,,2021年7月23日,普通住宅 ,54529.62
2室1厅,中楼层/共6层,54.2,平层/精装,300,郑王坟141号院,丰台,南北,,2021年7月22日,普通住宅 ,55350.55
2室1厅,中楼层/共5层,64.05,平层/简装,306,新村三里,丰台,南北,,2021年7月20日,普通住宅 ,47775.18
2室1厅,中楼层/共16层,94.77,平层/简装,500,和光里,丰台,南,有,2021年7月18日,普通住宅 ,52759.31
2室1厅,高楼层/共6层,59.2,平层/毛坯,315,中建一局北院,丰台,南,,2021年7月18日,普通住宅 ,53209.46
2室1厅,低楼层/共6层,56.95,平层/精装,336,育芳园,丰台,南北,,2021年7月15日,普通住宅 ,58999.12
2室1厅,底层/共28层,60.93,平层/简装,300,丰泽家园,丰台,南北,有,2021年7月15日,普通住宅 ,49236.83
2室1厅,高楼层/共6层,53.9,平层/精装,255,程庄路3号院,丰台,南,有,2021年7月13日,普通住宅 ,47309.83
2室1厅,低楼层/共6层,55.17,平层/简装,295,苇子坑1号院,丰台,南,,2021年7月13日,普通住宅 ,53471.09
2室1厅,低楼层/共20层,95.55,平层/简装,698,万年花城三期,丰台,南,有,2021年7月12日,普通住宅 ,73050.76
2室1厅,中楼层/共6层,58.3,平层/毛坯,325,六营门小区,丰台,南北,,2021年7月12日,普通住宅 ,55746.14
2室1厅,顶层/共6层,56.69,平层/精装,285,刘家窑南里,丰台,东西,,2021年7月11日,普通住宅 ,50273.42
2室1厅,中楼层/共16层,68.9,平层/简装,470,莲花池南里,丰台,南,有,2021年7月10日,普通住宅 ,68214.8
2室1厅,中楼层/共14层,60.7,平层/简装,338,海户西里,丰台,南,有,2021年7月8日,普通住宅 ,55683.69
2室1厅,顶层/共22层,96.54,平层/简装,455,政馨园三区,丰台,西北,有,2021年7月7日,普通住宅 ,47130.72
2室1厅,中楼层/共5层,53.5,平层/简装,199,东山坡二里,丰台,南北,,2021年7月5日,普通住宅 ,37196.26
2室1厅,高楼层/共21层,63.01,平层/简装,290,御景春天C区,丰台,东西,有,2021年6月27日,普通住宅 ,46024.44
2室1厅,中楼层/共15层,58.78,平层/精装,337,南庭新苑南区,丰台,南,有,2021年6月26日,普通住宅 ,57332.43
2室1厅,低楼层/共22层,104.76,平层/简装,560,正邦嘉园一期,丰台,东,有,2021年6月19日,普通住宅 ,53455.52
2室1厅,中楼层/共18层,100.3,平层/简装,515,春园,丰台,东南,有,2021年6月19日,普通住宅 ,51345.96
2室1厅,顶层/共6层,58.2,平层/简装,239,三角地,丰台,南,,2021年6月16日,普通住宅 ,41065.29
2室1厅,低楼层/共18层,60.76,平层/精装,342,洋桥71号院,丰台,南,有,2021年6月13日,普通住宅 ,56287.03
2室1厅,中楼层/共10层,101.48,平层/简装,600,莲怡园二区,丰台,南北,有,2021年6月9日,普通住宅 ,59124.95
2室2厅,中楼层/共10层,95.02,平层/精装,720,万年花城四期,丰台,南,有,2021年6月7日,普通住宅 ,75773.52
2室1厅,低楼层/共6层,59.66,平层/简装,336,西罗园二区,丰台,南北,,2021年6月4日,普通住宅 ,56319.14
2室1厅,中楼层/共6层,51.17,平层/精装,307,方南家园一期,丰台,南北,,2021年6月4日,普通住宅 ,59996.09
2室1厅,高楼层/共6层,57.9,平层/简装,268,新村二里,丰台,南北,,2021年6月3日,普通住宅 ,46286.7
2室1厅,中楼层/共18层,65.42,平层/简装,326,顺四条37号院,丰台,西南,有,2021年5月27日,普通住宅 ,49831.86
2室1厅,低楼层/共6层,53.31,平层/简装,251,东高地,丰台,南北,,2021年5月23日,普通住宅 ,47083.1
2室1厅,顶层/共16层,91.04,平层/精装,720,万年花城一期,丰台,南北,有,2021年5月23日,普通住宅 ,79086.12
2室1厅,顶层/共6层,67.85,平层/简装,266,和义东里一区,丰台,南北,,2021年5月23日,普通住宅 ,39204.13
2室1厅,顶层/共6层,55.69,平层/简装,249,青塔秀园,丰台,南北,,2021年5月20日,普通住宅 ,44711.8
2室1厅,顶层/共6层,53.1,平层/简装,273,西罗园南里,丰台,南,,2021年5月19日,普通住宅 ,51412.43
2室1厅,顶层/共6层,58.45,平层/简装,314,六里桥7号院,丰台,南北,,2021年5月12日,普通住宅 ,53721.13
2室1厅,中楼层/共6层,103.5,平层/精装,263,东山坡三里,丰台,东西,,2021年5月9日,普通住宅 ,25410.63
2室1厅,高楼层/共6层,61.4,平层/精装,215,张郭庄小区,丰台,南北,,2021年5月7日,普通住宅 ,35016.29
2室1厅,高楼层/共6层,56.21,平层/简装,278,南顶村,丰台,东北,,2021年5月3日,普通住宅 ,49457.39
2室2厅,高楼层/共21层,98.21,平层/简装,558,鸿业兴园一区,丰台,西南北,有,2021年5月1日,普通住宅 ,56817.02
2室1厅,顶层/共6层,54.08,平层/简装,205,丰西北里,丰台,南北,,2021年4月28日,普通住宅 ,37906.8
2室1厅,低楼层/共28层,91.68,平层/精装,588,丰益花园东区,丰台,东南北,有,2021年4月28日,普通住宅 ,64136.13
2室1厅,低楼层/共6层,56.7,平层/简装,342,右外东庄,丰台,南北,,2021年4月13日,普通住宅 ,60317.46
2室1厅,顶层/共6层,67.62,平层/精装,322,西罗园四区,丰台,南北,,2021年4月10日,普通住宅 ,47619.05
2室1厅,顶层/共6层,57.9,平层/简装,285,韩庄子三里,丰台,南北,,2021年3月26日,普通住宅 ,49222.8
2室1厅,高楼层/共13层,96.89,平层/精装,498,珠江骏景南区,丰台,东,有,2021年3月25日,普通住宅 ,51398.49
2室2厅,顶层/共11层,105.93,平层/其他,765,泽信公馆,丰台,南北,有,2021年3月14日,普通住宅 ,72217.5
2室1厅,低楼层/共6层,53.9,平层/精装,262,郑王坟212号院,丰台,南北,,2021年3月12日,普通住宅 ,48608.53
2室1厅,中楼层/共7层,69.4,平层/简装,326,银地家园,丰台,南北,,2021年3月5日,普通住宅 ,46974.06
2室1厅,低楼层/共21层,97.34,平层/精装,458,政馨园三区,丰台,东,有,2021年2月23日,普通住宅 ,47051.57
2室1厅,底层/共15层,101.82,平层/精装,524,金隅润景阁,丰台,西北,有,2021年2月18日,普通住宅 ,51463.37
2室2厅,低楼层/共11层,105.99,平层/其他,750,泽信公馆,丰台,南北,有,2021年2月8日,普通住宅 ,70761.39
2室1厅,高楼层/共19层,102.5,平层/简装,570,丰管路甲52号院,丰台,东,有,2021年2月6日,普通住宅 ,55609.76
2室1厅,中楼层/共16层,93.69,平层/精装,590,万年花城三期,丰台,东西,有,2021年1月25日,普通住宅 ,62973.64
2室1厅,顶层/共6层,62.74,平层/简装,320,角门13号院,丰台,南北,,2021年1月22日,普通住宅 ,51004.14
2室1厅,中楼层/共16层,60.96,平层/简装,335,南庭新苑北区,丰台,西南,有,2020年12月30日,普通住宅 ,54954.07
2室1厅,顶层/共6层,56.98,平层/简装,299,万柳园小区,丰台,南北,,2020年12月25日,普通住宅 ,52474.55
2室1厅,中楼层/共6层,53.72,平层/简装,209,丰西北里,丰台,南北,,2020年12月22日,普通住宅 ,38905.44
2室1厅,低楼层/共22层,96.51,平层/精装,860,首开璞瑅,丰台,西南,有,2020年11月28日,普通住宅 ,89109.94
2室1厅,顶层/共6层,58.1,平层/简装,290,刘家窑南里,丰台,南北,,2020年11月26日,普通住宅 ,49913.94
2室1厅,低楼层/共21层,91.62,平层/精装,460,青秀雅苑,丰台,南北,有,2020年11月25日,普通住宅 ,50207.38
2室1厅,顶层/共5层,61.9,平层/精装,225,三角地,丰台,南北,,2020年11月14日,普通住宅 ,36348.95
2室1厅,低楼层/共7层,69.1,平层/简装,340,银地家园,丰台,南北,,2020年10月19日,普通住宅 ,49204.05
2室1厅,高楼层/共6层,54.87,平层/简装,225,和义东里二区,丰台,南北,,2020年9月6日,普通住宅 ,41006.01
2室1厅,中楼层/共6层,54.4,平层/简装,330,右外东庄,丰台,南北,,2020年8月16日,普通住宅 ,60661.76
2室1厅,高楼层/共15层,95.4,平层/精装,595,公园懿府,丰台,南北,有,2020年7月17日,普通住宅 ,62368.97
2室1厅,低楼层/共6层,54.3,平层/简装,306,苇子坑1号院,丰台,南,,2020年5月20日,普通住宅 ,56353.59
2室1厅,顶层/共6层,57.4,平层/简装,345,蒲黄榆二巷,丰台,南北,,2020年5月17日,普通住宅 ,60104.53
2室1厅,底层/共6层,68.93,平层/精装,455,富卓苑,丰台,南北,,2020年5月5日,普通住宅 ,66008.99
2室1厅,低楼层/共7层,66.81,平层/简装,320,银地家园,丰台,南北,,2019年5月25日,普通住宅 ,47897.02
2室1厅,低楼层/共14层,95.46,平层/精装,630,彩虹城二区,丰台,南北,有,2019年3月21日,普通住宅 ,65996.23
3室1厅,中楼层/共6层,65.6,平层/简装,388,马家堡33号院,丰台,南北,,2021年11月28日,普通住宅 ,59146.34
3室1厅,高楼层/共6层,91.26,平层/简装,380,飞腾家园,丰台,南北,,2021年11月19日,普通住宅 ,41639.27
3室1厅,低楼层/共34层,93.24,平层/精装,486,广安﹒康馨家园,丰台,东南北,有,2021年11月16日,普通住宅 ,52123.55
3室1厅,低楼层/共6层,68.48,平层/简装,413,角门东里,丰台,南北,,2021年11月13日,普通住宅 ,60309.58
3室1厅,低楼层/共34层,93.24,平层/精装,485,广安﹒康馨家园,丰台,南西北,有,2021年11月2日,普通住宅 ,52016.3
3室1厅,中楼层/共6层,69.8,平层/精装,375,南顶村,丰台,南北,,2021年10月9日,普通住宅 ,53724.93
3室1厅,顶层/共9层,90.53,平层/精装,415,同馨家园,丰台,东南,有,2021年9月19日,普通住宅 ,45841.16
3室2厅,顶层/共6层,90.6,平层/简装,445,新华街二里,丰台,南北,,2021年8月31日,普通住宅 ,49117
3室1厅,中楼层/共12层,66.91,平层/其他,392,蒲黄榆二里,丰台,南北,有,2021年8月28日,普通住宅 ,58586.16
3室1厅,顶层/共6层,91.3,平层/精装,390,飞腾家园,丰台,南北,,2021年8月24日,普通住宅 ,42716.32
3室1厅,低楼层/共6层,68.7,平层/精装,415,海户屯,丰台,南北,,2021年4月14日,普通住宅 ,60407.57
2室1厅,中楼层/共6层,84.91,平层/精装,450,方南家园一期,丰台,南北,,2021年11月27日,普通住宅 ,52997.29
2室1厅,高楼层/共18层,70.4,平层/精装,426,西罗园三区,丰台,南,有,2021年11月20日,普通住宅 ,60511.36
2室1厅,中楼层/共22层,75.7,平层/其他,365,新兴家园,丰台,西南,有,2021年11月19日,普通住宅 ,48216.64
2室1厅,低楼层/共21层,83.25,平层/精装,440,方庄南路18号院,丰台,西南,有,2021年11月18日,普通住宅 ,52852.85
2室1厅,低楼层/共13层,80.3,平层/精装,408,西马金润二区,丰台,南北,有,2021年11月17日,普通住宅 ,50809.46
2室1厅,中楼层/共6层,75,平层/简装,386,育芳园,丰台,南北,,2021年11月15日,普通住宅 ,51466.67
2室1厅,中楼层/共29层,83.5,平层/精装,445,丰体时代花园,丰台,西,有,2021年11月14日,普通住宅 ,53293.41
2室1厅,中楼层/共18层,72.1,平层/简装,420,南珠苑,丰台,东南,有,2021年11月14日,普通住宅 ,58252.43
2室1厅,中楼层/共18层,84.26,平层/简装,445,方庄南路18号院,丰台,东南,有,2021年11月12日,普通住宅 ,52812.72
2室2厅,底层/共6层,75.08,平层/简装,375,玉安园,丰台,东南西,,2021年11月12日,普通住宅 ,49946.72
2室1厅,顶层/共6层,76.58,平层/精装,382,育芳园,丰台,南北,,2021年11月9日,普通住宅 ,49882.48
2室1厅,中楼层/共6层,72.59,平层/简装,423,莲怡园北路1号院,丰台,东西,,2021年11月4日,普通住宅 ,58272.49
2室1厅,中楼层/共14层,70.66,平层/精装,430,四方景园二区,丰台,东,有,2021年11月2日,普通住宅 ,60854.8
2室2厅,低楼层/共6层,82.81,平层/简装,410,富锦嘉园一区,丰台,南北,,2021年11月1日,普通住宅 ,49510.93
2室1厅,低楼层/共16层,75.56,平层/精装,426,同馨家园,丰台,南北,有,2021年10月31日,普通住宅 ,56379.04
2室2厅,中楼层/共6层,84.8,平层/精装,406,方南家园一期,丰台,东西北,,2021年10月25日,普通住宅 ,47877.36
2室1厅,中楼层/共13层,68.72,平层/精装,370,新华街五里,丰台,南北,有,2021年10月24日,普通住宅 ,53841.68
2室1厅,低楼层/共14层,61.9,平层/精装,370,洋桥北里,丰台,南,有,2021年10月23日,普通住宅 ,59773.83
2室1厅,顶层/共16层,76.09,平层/精装,400,同馨家园,丰台,南,有,2021年10月22日,普通住宅 ,52569.33
2室1厅,低楼层/共18层,88.12,平层/简装,435,鸿业兴园二区,丰台,南北,有,2021年10月20日,普通住宅 ,49364.5
2室1厅,低楼层/共18层,73.39,平层/精装,429,海户西里34号院,丰台,南,有,2021年10月18日,普通住宅 ,58454.83
2室1厅,中楼层/共18层,61.38,平层/简装,398,角门11号院,丰台,南东,有,2021年10月18日,普通住宅 ,64841.97
2室1厅,高楼层/共16层,76.18,平层/精装,423,同馨家园,丰台,南,有,2021年10月16日,普通住宅 ,55526.38
2室1厅,顶层/共5层,91.3,平层/简装,364,南苑北里三区,丰台,南北,,2021年10月15日,普通住宅 ,39868.57
2室1厅,高楼层/共12层,74.55,平层/简装,368,南三环东路,丰台,东西,有,2021年10月13日,普通住宅 ,49362.84
2室1厅,高楼层/共28层,80.16,平层/精装,426,同馨家园,丰台,南,有,2021年10月11日,普通住宅 ,53143.71
2室1厅,底层/共5层,47.9,平层/简装,418,北大地一里,丰台,南,,2021年10月10日,普通住宅 ,87265.14
2室1厅,高楼层/共14层,85.22,平层/简装,420,建工北国,丰台,东西,有,2021年10月9日,普通住宅 ,49284.21
2室1厅,高楼层/共19层,73.7,平层/精装,393,角门东里,丰台,南西北,有,2021年10月7日,普通住宅 ,53324.29
2室1厅,中楼层/共12层,77.5,平层/精装,448,芳星园三区,丰台,北,有,2021年10月7日,普通住宅 ,57806.45
2室1厅,底层/共16层,74.16,平层/简装,418,福海棠·华府,丰台,南北,有,2021年10月6日,普通住宅 ,56364.62
2室1厅,中楼层/共24层,74.01,平层/简装,450,文体路甲3号院,丰台,南,有,2021年10月5日,普通住宅 ,60802.59
2室1厅,顶层/共6层,71.05,平层/其他,419,育菲园东里,丰台,南西,,2021年10月5日,普通住宅 ,58972.55
2室1厅,底层/共6层,70.76,平层/简装,406,育芳园,丰台,南北,,2021年10月4日,普通住宅 ,57377.05
2室1厅,中楼层/共14层,77.02,平层/精装,355,青塔西里6号院,丰台,东西,有,2021年9月27日,普通住宅 ,46091.92
2室1厅,低楼层/共6层,72.18,平层/简装,420,育芳园,丰台,南北,,2021年9月26日,普通住宅 ,58187.86
2室1厅,低楼层/共6层,75.91,平层/简装,410,西马金润二区,丰台,南西北,,2021年9月25日,普通住宅 ,54011.33
2室1厅,高楼层/共7层,88.99,平层/精装,435,政馨园三区,丰台,西,,2021年9月24日,普通住宅 ,48881.9
2室1厅,高楼层/共18层,69.71,平层/毛坯,355,石榴园北里小区,丰台,东南,有,2021年9月23日,普通住宅 ,50925.26
2室1厅,中楼层/共12层,63.33,平层/精装,416,芳城园三区,丰台,东西,有,2021年9月21日,普通住宅 ,65687.67
2室1厅,中楼层/共7层,71.75,平层/精装,409,青塔东里,丰台,南北,,2021年9月19日,普通住宅 ,57003.48
2室1厅,低楼层/共6层,75.61,平层/简装,419,西马金润二区,丰台,南北,,2021年9月18日,普通住宅 ,55415.95
2室1厅,低楼层/共12层,77.4,平层/简装,365,南三环东路,丰台,东,有,2021年9月13日,普通住宅 ,47157.62
2室1厅,低楼层/共21层,89.33,平层/简装,421,横一条甲18号院,丰台,南,有,2021年9月13日,普通住宅 ,47128.62
2室1厅,顶层/共6层,96.62,平层/精装,420,久敬佳园二区,丰台,南北,,2021年9月12日,普通住宅 ,43469.26
2室1厅,顶层/共16层,85.61,平层/精装,449,和光里,丰台,南北,有,2021年9月11日,普通住宅 ,52447.14
2室1厅,高楼层/共6层,72.81,平层/精装,388,育芳园,丰台,南北,,2021年9月10日,普通住宅 ,53289.38
2室1厅,低楼层/共20层,76.9,平层/精装,445,光彩家园,丰台,南,有,2021年9月5日,普通住宅 ,57867.36
2室1厅,高楼层/共20层,75,平层/简装,445,洋桥北里,丰台,东南,有,2021年9月4日,普通住宅 ,59333.33
2室1厅,低楼层/共16层,78.6,平层/精装,390,南三环中路,丰台,南北,有,2021年9月4日,普通住宅 ,49618.32
2室1厅,高楼层/共20层,71.06,平层/简装,376,华润小区,丰台,西南,有,2021年9月3日,普通住宅 ,52913.03
2室1厅,中楼层/共20层,65,平层/精装,380,华润小区,丰台,南,有,2021年9月2日,普通住宅 ,58461.54
2室1厅,低楼层/共6层,78.6,平层/简装,403,育芳园,丰台,南北,,2021年8月28日,普通住宅 ,51272.26
2室1厅,中楼层/共24层,73.58,平层/简装,389,春园,丰台,东南北,有,2021年8月26日,普通住宅 ,52867.63
2室1厅,底层/共14层,74.85,平层/精装,413,四方景园三区,丰台,东北,有,2021年8月14日,普通住宅 ,55177.02
2室1厅,低楼层/共16层,79.07,平层/精装,395,南三环中路,丰台,南北,有,2021年8月12日,普通住宅 ,49955.74
2室1厅,中楼层/共14层,85.73,平层/简装,398,日新家园,丰台,南北,有,2021年8月9日,普通住宅 ,46424.82
2室1厅,高楼层/共16层,86.42,平层/简装,390,益丰园,丰台,东南,有,2021年8月4日,普通住宅 ,45128.44
2室1厅,低楼层/共13层,63.74,平层/简装,430,中堂,丰台,南,有,2021年8月4日,普通住宅 ,67461.56
2室1厅,高楼层/共13层,69.56,平层/精装,395,南三环东路,丰台,南北,有,2021年7月23日,普通住宅 ,56785.51
2室1厅,中楼层/共14层,75.21,平层/精装,450,枫南世嘉,丰台,北,有,2021年7月20日,普通住宅 ,59832.47
2室1厅,低楼层/共14层,85.73,平层/精装,369,日新家园,丰台,南北,有,2021年7月20日,普通住宅 ,43042.11
2室1厅,中楼层/共7层,71.41,平层/简装,418,青塔东里,丰台,南北,,2021年7月7日,普通住宅 ,58535.22
2室1厅,低楼层/共16层,62.43,平层/精装,419,冬季星空,丰台,南,有,2021年7月4日,普通住宅 ,67115.17
2室1厅,低楼层/共28层,86.56,平层/简装,420,丰体时代花园,丰台,西北,有,2021年6月28日,普通住宅 ,48521.26
2室1厅,高楼层/共18层,66.45,平层/简装,435,芳群园三区,丰台,东,有,2021年6月24日,普通住宅 ,65462.75
2室1厅,中楼层/共8层,82.88,平层/简装,435,合顺家园,丰台,西南,有,2021年6月19日,普通住宅 ,52485.52
2室1厅,中楼层/共6层,73.57,平层/精装,365,金丰园,丰台,东西,,2021年6月13日,普通住宅 ,49612.61
2室1厅,底层/共15层,84.71,平层/精装,428,方庄南路18号院,丰台,南东南,有,2021年6月9日,普通住宅 ,50525.32
2室1厅,底层/共10层,71.75,平层/简装,428,新新天第,丰台,南北,有,2021年5月20日,普通住宅 ,59651.57
2室1厅,高楼层/共6层,61.32,平层/简装,359,前泥洼小区,丰台,东西,,2021年5月20日,普通住宅 ,58545.34
2室1厅,中楼层/共25层,84.46,平层/精装,359,沸城,丰台,南,有,2021年5月5日,普通住宅 ,42505.33
2室1厅,中楼层/共6层,97.5,平层/简装,445,久敬佳园二区,丰台,南北,,2021年5月3日,普通住宅 ,45641.03
2室1厅,高楼层/共6层,89.2,平层/精装,359,燕西华府,丰台,南北,有,2021年5月2日,普通住宅 ,40246.64
2室1厅,高楼层/共6层,74.28,平层/精装,435,育芳园,丰台,南北,,2021年4月29日,普通住宅 ,58562.2
2室1厅,高楼层/共24层,80.53,平层/简装,445,华芳园,丰台,西南,有,2021年4月29日,普通住宅 ,55258.91
2室1厅,高楼层/共6层,76.45,平层/精装,399,西马金润二区,丰台,东西,,2021年4月27日,普通住宅 ,52190.97
2室1厅,底层/共15层,72.08,平层/精装,360,金隅润景阁,丰台,东南,有,2021年4月22日,普通住宅 ,49944.51
2室1厅,底层/共20层,89.51,平层/精装,438,政馨园二区,丰台,东,有,2021年4月16日,普通住宅 ,48933.08
2室1厅,顶层/共6层,66.03,平层/简装,378,万恒家园,丰台,南,,2021年3月24日,普通住宅 ,57246.71
2室1厅,高楼层/共15层,81.34,平层/简装,410,西马金润二区,丰台,西南,有,2021年3月21日,普通住宅 ,50405.7
2室1厅,中楼层/共18层,81.97,平层/简装,425,南珠苑,丰台,南西,有,2021年3月20日,普通住宅 ,51848.24
2室1厅,中楼层/共18层,71.47,平层/简装,424,角门东里,丰台,南,有,2021年3月14日,普通住宅 ,59325.59
2室1厅,中楼层/共6层,81.73,平层/简装,388,和义西里三区,丰台,南北,,2021年3月9日,普通住宅 ,47473.39
2室1厅,顶层/共6层,74.28,平层/精装,379,育芳园,丰台,南北,,2021年1月24日,普通住宅 ,51023.16
2室1厅,中楼层/共16层,62.18,平层/简装,400,左右坊,丰台,东,有,2021年1月3日,普通住宅 ,64329.37
2室1厅,顶层/共4层,57.84,平层/简装,365,芳星园三区,丰台,南北,,2020年12月6日,普通住宅 ,63105.12
2室1厅,中楼层/共16层,85.28,平层/精装,388,阳光星苑,丰台,南北,有,2020年12月6日,普通住宅 ,45497.19
2室1厅,高楼层/共6层,86.37,平层/精装,360,和义西里二区,丰台,南北,,2020年10月29日,普通住宅 ,41681.14
2室1厅,低楼层/共18层,72.8,平层/精装,380,南华小区,丰台,南,有,2020年10月26日,普通住宅 ,52197.8
2室1厅,中楼层/共6层,75.36,平层/精装,378,东大街东里,丰台,东西,,2020年9月4日,普通住宅 ,50159.24
2室1厅,顶层/共24层,70.88,平层/简装,366,宣祥家园,丰台,东,有,2020年1月12日,普通住宅 ,51636.57
2室2厅,高楼层/共31层,79.95,平层/简装,380,宝隆温泉公寓,丰台,南,有,2019年8月24日,普通住宅 ,47529.71
2室1厅,中楼层/共6层,76.2,平层/精装,360,宋庄路甲12号院,丰台,东西,,2019年4月7日,普通住宅 ,47244.09
1室2厅,高楼层/共9层,66.78,平层/精装,436,建邦枫景,丰台,西南,有,2021年11月28日,普通住宅 ,65289.01
1室1厅,中楼层/共28层,55.41,平层/精装,318,广安﹒康馨家园,丰台,南,有,2021年11月27日,普通住宅 ,57390.36
1室1厅,低楼层/共34层,60.02,平层/简装,295,广安﹒康馨家园,丰台,南,有,2021年11月27日,普通住宅 ,49150.28
1室1厅,中楼层/共8层,63.81,平层/其他,418,万年花城三期,丰台,北,有,2021年11月25日,普通住宅 ,65506.97
